Series/Set,Name,Price(>10.0<100.0),Image
xy-promos,Pikachu EX - XY84,$24.77,https://tcgplayer-cdn.tcgplayer.com/product/108614_25w.jpg
xy-promos,Rayquaza - 232/XY-P (JP Pokemon Center Skytree Town Opening),$80.00,https://tcgplayer-cdn.tcgplayer.com/product/250035_25w.jpg
xy-promos,Rayquaza EX (Shiny),$15.73,https://tcgplayer-cdn.tcgplayer.com/product/108599_25w.jpg
xy-promos,Reshiram (Full Art Promo),$11.77,https://tcgplayer-cdn.tcgplayer.com/product/108604_25w.jpg
xy-promos,Trevenant (Staff Prerelease),$23.57,https://tcgplayer-cdn.tcgplayer.com/product/114015_25w.jpg
xy-promos,Tyranitar (Prerelease),$19.33,https://tcgplayer-cdn.tcgplayer.com/product/118869_25w.jpg
xy-promos,Venusaur EX - XY123,$51.56,https://tcgplayer-cdn.tcgplayer.com/product/120701_25w.jpg
xy-promos,Altaria - XY46 (Prerelease Promo) [Staff],$23.00,https://tcgplayer-cdn.tcgplayer.com/product/100504_25w.jpg
xy-promos,Arceus - XY116,$13.95,https://tcgplayer-cdn.tcgplayer.com/product/121364_25w.jpg
xy-promos,Arceus - XY83,$19.52,https://tcgplayer-cdn.tcgplayer.com/product/108613_25w.jpg
xy-promos,Charizard EX - XY17,$15.90,https://tcgplayer-cdn.tcgplayer.com/product/96379_25w.jpg
xy-promos,Clawitzer (XY Steam Siege Staff Prerelease),$50.00,https://tcgplayer-cdn.tcgplayer.com/product/129379_25w.jpg
xy-promos,Dialga (Full Art Promo),$14.86,https://tcgplayer-cdn.tcgplayer.com/product/108607_25w.jpg
xy-promos,Dragalge - XY10 (Prerelease Promo) [Staff],$77.95,https://tcgplayer-cdn.tcgplayer.com/product/96370_25w.jpg
xy-promos,Gyarados - XY60 (Prerelease Promo),$46.34,https://tcgplayer-cdn.tcgplayer.com/product/102802_25w.jpg
xy-promos,Gyarados (XY Evolutions Prerelease),$43.04,https://tcgplayer-cdn.tcgplayer.com/product/126024_25w.jpg
xy-promos,Ho-Oh BREAK,$15.67,https://tcgplayer-cdn.tcgplayer.com/product/121949_25w.jpg
xy-promos,Kingdra - XY39 (Prerelease Promo),$19.51,https://tcgplayer-cdn.tcgplayer.com/product/96413_25w.jpg
xy-promos,M Garchomp EX - XY168,$31.17,https://tcgplayer-cdn.tcgplayer.com/product/126563_25w.jpg
xy-promos,M Salamence EX - XY171,$20.24,https://tcgplayer-cdn.tcgplayer.com/product/126566_25w.jpg
xy-promos,M Swampert EX,$17.84,https://tcgplayer-cdn.tcgplayer.com/product/108617_25w.jpg
xy-promos,Mew - XY110,$19.02,https://tcgplayer-cdn.tcgplayer.com/product/114006_25w.jpg
xy-promos,Mew EX - XY126,$39.03,https://tcgplayer-cdn.tcgplayer.com/product/123434_25w.jpg
xy-promos,Mewtwo EX - XY125,$25.72,https://tcgplayer-cdn.tcgplayer.com/product/123435_25w.jpg
xy-promos,Moltres (Prerelease),$28.37,https://tcgplayer-cdn.tcgplayer.com/product/118863_25w.jpg
xy-promos,Palkia (Full Art Promo),$12.46,https://tcgplayer-cdn.tcgplayer.com/product/108605_25w.jpg
xy-promos,Pikachu (Collector Chest),$10.85,https://tcgplayer-cdn.tcgplayer.com/product/108619_25w.jpg
xy-promos,Shaymin - XY115,$12.49,https://tcgplayer-cdn.tcgplayer.com/product/120115_25w.jpg
xy-promos,Sylveon - XY04,$12.46,https://tcgplayer-cdn.tcgplayer.com/product/89729_25w.jpg
xy-promos,Umbreon,$19.27,https://tcgplayer-cdn.tcgplayer.com/product/114005_25w.jpg
xy-promos,White Kyurem (Staff Prerelease),$49.99,https://tcgplayer-cdn.tcgplayer.com/product/118866_25w.jpg
xy-promos,Xerneas - XY05,$11.08,https://tcgplayer-cdn.tcgplayer.com/product/90670_25w.jpg
xy-promos,Zekrom (Full Art Promo),$13.32,https://tcgplayer-cdn.tcgplayer.com/product/108606_25w.jpg
sm-guardians-rising,Double Colorless Energy (Secret),$26.16,https://tcgplayer-cdn.tcgplayer.com/product/131062_25w.jpg
sm-guardians-rising,Grass Energy (Secret),$20.31,https://tcgplayer-cdn.tcgplayer.com/product/131063_25w.jpg
sm-guardians-rising,Incineroar GX (Secret),$15.21,https://tcgplayer-cdn.tcgplayer.com/product/131055_25w.jpg
sm-guardians-rising,Primarina GX (Secret),$12.28,https://tcgplayer-cdn.tcgplayer.com/product/131056_25w.jpg
sm-guardians-rising,Rare Candy (Secret),$19.81,https://tcgplayer-cdn.tcgplayer.com/product/131061_25w.jpg
sm-guardians-rising,Sylveon GX (Secret),$48.83,https://tcgplayer-cdn.tcgplayer.com/product/131008_25w.jpg
sm-guardians-rising,Tapu Lele GX (Secret),$13.55,https://tcgplayer-cdn.tcgplayer.com/product/130970_25w.jpg
sm-guardians-rising,Wishiwashi GX (Secret),$10.32,https://tcgplayer-cdn.tcgplayer.com/product/130940_25w.jpg
sm-guardians-rising,Alolan Ninetales GX (Secret),$27.83,https://tcgplayer-cdn.tcgplayer.com/product/130922_25w.jpg
sm-guardians-rising,Decidueye GX (Secret),$12.99,https://tcgplayer-cdn.tcgplayer.com/product/131054_25w.jpg
sm-guardians-rising,Fighting Energy (Secret),$15.60,https://tcgplayer-cdn.tcgplayer.com/product/131065_25w.jpg
sm-guardians-rising,Kommo-o GX (Secret),$13.17,https://tcgplayer-cdn.tcgplayer.com/product/131018_25w.jpg
sm-guardians-rising,Lightning Energy (Secret),$22.83,https://tcgplayer-cdn.tcgplayer.com/product/131064_25w.jpg
sm-guardians-rising,Lycanroc GX (Secret),$13.68,https://tcgplayer-cdn.tcgplayer.com/product/130986_25w.jpg
sm-guardians-rising,Mallow (Full Art),$17.43,https://tcgplayer-cdn.tcgplayer.com/product/131053_25w.jpg
sm-guardians-rising,Metagross GX (Secret),$13.88,https://tcgplayer-cdn.tcgplayer.com/product/130999_25w.jpg
sm-guardians-rising,Sylveon GX (Full Art),$16.30,https://tcgplayer-cdn.tcgplayer.com/product/131007_25w.jpg
sm-guardians-rising,Tapu Koko GX (Secret),$10.65,https://tcgplayer-cdn.tcgplayer.com/product/130953_25w.jpg
sm-promos,Alolan Sandslash - SM18 (Prerelease Promo) [Staff],$19.63,https://tcgplayer-cdn.tcgplayer.com/product/131092_25w.jpg
sm-promos,Armored Mewtwo - SM228,$42.29,https://tcgplayer-cdn.tcgplayer.com/product/205169_25w.jpg
sm-promos,Bewear - SM49 - Staff Prerelease Promo,$27.31,https://tcgplayer-cdn.tcgplayer.com/product/139091_25w.jpg
sm-promos,Buzzwole - SM218 (Prerelease Promo) [Staff],$12.00,https://tcgplayer-cdn.tcgplayer.com/product/201941_25w.jpg
sm-promos,Charizard - SM158,$48.17,https://tcgplayer-cdn.tcgplayer.com/product/183966_25w.jpg
sm-promos,Charizard - SM226,$24.76,https://tcgplayer-cdn.tcgplayer.com/product/205171_25w.jpg
sm-promos,Charizard GX - SM195,$19.03,https://tcgplayer-cdn.tcgplayer.com/product/185253_25w.jpg
sm-promos,Charizard GX - SM60,$33.14,https://tcgplayer-cdn.tcgplayer.com/product/148151_25w.jpg
sm-promos,Delcatty - SM132 (Staff Prerelease Promo),$24.93,https://tcgplayer-cdn.tcgplayer.com/product/172936_25w.jpg
sm-promos,Detective Pikachu - SM170,$24.44,https://tcgplayer-cdn.tcgplayer.com/product/190940_25w.jpg
sm-promos,Dragonite GX - SM156,$31.05,https://tcgplayer-cdn.tcgplayer.com/product/178692_25w.jpg
sm-promos,Drampa - SM21 - Staff Prerelease Promo,$37.01,https://tcgplayer-cdn.tcgplayer.com/product/131088_25w.jpg
sm-promos,Eevee & Snorlax GX,$11.72,https://tcgplayer-cdn.tcgplayer.com/product/185986_25w.jpg
sm-promos,Eevee GX - SM175,$10.37,https://tcgplayer-cdn.tcgplayer.com/product/183561_25w.jpg
sm-promos,Espeon & Deoxys GX - SM240,$10.25,https://tcgplayer-cdn.tcgplayer.com/product/211455_25w.jpg
sm-promos,Lycanroc - SM118 (Staff Prerelease Promo),$38.50,https://tcgplayer-cdn.tcgplayer.com/product/166295_25w.jpg
sm-promos,Magikarp & Wailord GX,$12.91,https://tcgplayer-cdn.tcgplayer.com/product/181694_25w.jpg
sm-promos,Malamar - SM117 (Staff Prerelease Promo),$13.86,https://tcgplayer-cdn.tcgplayer.com/product/166293_25w.jpg
sm-promos,Manectric (Staff Prerelease Promo),$32.79,https://tcgplayer-cdn.tcgplayer.com/product/172932_25w.jpg
sm-promos,Necrozma - SM204 (Staff Prerelease Promo),$14.97,https://tcgplayer-cdn.tcgplayer.com/product/199622_25w.jpg
sm-promos,Oranguru - SM13 - Prerelease Promo,$12.41,https://tcgplayer-cdn.tcgplayer.com/product/127188_25w.jpg
sm-promos,Phione - SM220 (Prerelease Promo) [Staff],$15.78,https://tcgplayer-cdn.tcgplayer.com/product/201939_25w.jpg
sm-promos,Salazzle - SM73 (Staff Prerelease Promo),$15.06,https://tcgplayer-cdn.tcgplayer.com/product/151706_25w.jpg
sm-promos,Shining Celebi - SM79,$21.25,https://tcgplayer-cdn.tcgplayer.com/product/148427_25w.jpg
sm-promos,Shining Lugia - SM82,$39.71,https://tcgplayer-cdn.tcgplayer.com/product/148428_25w.jpg
sm-promos,Stakataka - SM180 (Prerelease Promo) [Staff],$16.99,https://tcgplayer-cdn.tcgplayer.com/product/189456_25w.jpg
sm-promos,Suicune - SM149 (Prerelease Promo) (Staff),$94.99,https://tcgplayer-cdn.tcgplayer.com/product/178793_25w.jpg
sm-promos,Tapu Fini - SM203 (Staff Prerelease Promo),$19.25,https://tcgplayer-cdn.tcgplayer.com/product/199611_25w.jpg
sm-promos,Terrakion - SM205 (Staff Prerelease Promo),$16.97,https://tcgplayer-cdn.tcgplayer.com/product/199617_25w.jpg
sm-promos,Xurkitree - SM116 (Staff Prerelease Promo),$19.95,https://tcgplayer-cdn.tcgplayer.com/product/166291_25w.jpg
sm-promos,Amoonguss - SM202 (Staff Prerelease Promo),$11.10,https://tcgplayer-cdn.tcgplayer.com/product/199609_25w.jpg
sm-promos,Ash's Pikachu - SM109,$15.33,https://tcgplayer-cdn.tcgplayer.com/product/151974_25w.jpg
sm-promos,Blacephalon - SM221 (Prerelease Promo) [Staff],$15.76,https://tcgplayer-cdn.tcgplayer.com/product/201945_25w.jpg
sm-promos,Celesteela - SM131 (Staff Prerelease Promo),$17.50,https://tcgplayer-cdn.tcgplayer.com/product/172934_25w.jpg
sm-promos,Charizard & Braixen GX - SM230,$15.80,https://tcgplayer-cdn.tcgplayer.com/product/205163_25w.jpg
sm-promos,Detective Pikachu - SM170 (Detective Pikachu Stamped),$16.57,https://tcgplayer-cdn.tcgplayer.com/product/206823_25w.jpg
sm-promos,Eevee GX - SM174,$10.94,https://tcgplayer-cdn.tcgplayer.com/product/183560_25w.jpg
sm-promos,Entei - SM219 (Prerelease Promo) [Staff],$53.46,https://tcgplayer-cdn.tcgplayer.com/product/201942_25w.jpg
sm-promos,Giratina - SM151 (Prerelease Promo) (Staff),$90.00,https://tcgplayer-cdn.tcgplayer.com/product/178795_25w.jpg
sm-promos,Heatran - SM96 (Staff Prerelease Promo),$26.65,https://tcgplayer-cdn.tcgplayer.com/product/158172_25w.jpg
sm-promos,Lucario - SM95 (Prerelease Promo) [Staff],$83.34,https://tcgplayer-cdn.tcgplayer.com/product/158166_25w.jpg
sm-promos,Melmetal - SM181 (Prerelease Promo) [Staff],$27.08,https://tcgplayer-cdn.tcgplayer.com/product/189457_25w.jpg
sm-promos,Mewtwo & Mew GX - SM191,$19.39,https://tcgplayer-cdn.tcgplayer.com/product/197856_25w.jpg
sm-promos,Nidoqueen (Prerelease Promo) - SM160 [Staff],$25.84,https://tcgplayer-cdn.tcgplayer.com/product/183971_25w.jpg
sm-promos,Oranguru - SM13 - Staff Prerelease Promo,$26.00,https://tcgplayer-cdn.tcgplayer.com/product/127187_25w.jpg
sm-promos,Oricorio - SM19 - Staff Prerelease Promo,$16.60,https://tcgplayer-cdn.tcgplayer.com/product/131090_25w.jpg
sm-promos,Persian - SM182 (Prerelease Promo) [Staff],$22.55,https://tcgplayer-cdn.tcgplayer.com/product/189458_25w.jpg
sm-promos,Pheromosa - SM115 (Staff Prerelease Promo),$11.92,https://tcgplayer-cdn.tcgplayer.com/product/166289_25w.jpg
sm-promos,Regirock - SM74 (Staff Prerelease Promo),$16.16,https://tcgplayer-cdn.tcgplayer.com/product/151707_25w.jpg
sm-promos,Reshiram & Charizard GX,$21.43,https://tcgplayer-cdn.tcgplayer.com/product/196347_25w.jpg
sm-promos,Seviper - SM46 - Staff Prerelease Promo,$15.35,https://tcgplayer-cdn.tcgplayer.com/product/139089_25w.jpg
sm-promos,Shiinotic - SM10 - Staff Prerelease Promo,$64.99,https://tcgplayer-cdn.tcgplayer.com/product/127182_25w.jpg
sm-promos,Shining Ho-Oh - SM70,$10.60,https://tcgplayer-cdn.tcgplayer.com/product/146979_25w.jpg
sm-promos,Tapu Lele - SM152 (Prerelease Promo) (Staff),$29.99,https://tcgplayer-cdn.tcgplayer.com/product/178797_25w.jpg
sm-promos,Umbreon & Darkrai GX - SM241,$14.76,https://tcgplayer-cdn.tcgplayer.com/product/211452_25w.jpg
sm-promos,Volcanion - SM179 (Prerelease Promo) [Staff],$14.66,https://tcgplayer-cdn.tcgplayer.com/product/189455_25w.jpg
sm-promos,Wash Rotom - SM94 (Staff Prerelease Promo),$23.12,https://tcgplayer-cdn.tcgplayer.com/product/158168_25w.jpg
sm-promos,Zygarde - SM48 - Staff Prerelease Promo,$26.16,https://tcgplayer-cdn.tcgplayer.com/product/139092_25w.jpg
xy-evolutions,Charizard,$49.06,https://tcgplayer-cdn.tcgplayer.com/product/124026_25w.jpg
xy-evolutions,Dragonite EX (Full Art),$12.04,https://tcgplayer-cdn.tcgplayer.com/product/124119_25w.jpg
xy-evolutions,M Charizard EX,$23.13,https://tcgplayer-cdn.tcgplayer.com/product/124025_25w.jpg
xy-evolutions,M Venusaur EX (Full Art),$11.01,https://tcgplayer-cdn.tcgplayer.com/product/124113_25w.jpg
xy-evolutions,Charizard EX,$10.07,https://tcgplayer-cdn.tcgplayer.com/product/124024_25w.jpg
xy-evolutions,M Blastoise EX (Full Art),$15.67,https://tcgplayer-cdn.tcgplayer.com/product/124115_25w.jpg
xy-evolutions,M Charizard EX (Full Art),$48.24,https://tcgplayer-cdn.tcgplayer.com/product/124114_25w.jpg
xy-evolutions,Mewtwo EX (Full Art),$11.91,https://tcgplayer-cdn.tcgplayer.com/product/124116_25w.jpg
xy-steam-siege,Gardevoir EX (Secret),$15.26,https://tcgplayer-cdn.tcgplayer.com/product/121240_25w.jpg
xy-breakthrough,M Mewtwo EX (159 Full Art),$21.44,https://tcgplayer-cdn.tcgplayer.com/product/107276_25w.jpg
xy-breakthrough,M Mewtwo EX (63),$18.58,https://tcgplayer-cdn.tcgplayer.com/product/107182_25w.jpg
xy-breakthrough,Mewtwo EX (158 Full Art),$15.86,https://tcgplayer-cdn.tcgplayer.com/product/107278_25w.jpg
xy-breakthrough,Mewtwo EX (164 Secret Full Art),$33.35,https://tcgplayer-cdn.tcgplayer.com/product/107283_25w.jpg
xy-breakthrough,Brigette (Full Art),$20.45,https://tcgplayer-cdn.tcgplayer.com/product/107280_25w.jpg
xy-breakthrough,M Houndoom EX (Full Art),$10.33,https://tcgplayer-cdn.tcgplayer.com/product/107273_25w.jpg
xy-breakthrough,M Mewtwo EX (160 Full Art),$16.31,https://tcgplayer-cdn.tcgplayer.com/product/107279_25w.jpg
xy-breakthrough,M Mewtwo EX (64),$11.13,https://tcgplayer-cdn.tcgplayer.com/product/107183_25w.jpg
xy-breakthrough,Mewtwo EX (157 Full Art),$17.02,https://tcgplayer-cdn.tcgplayer.com/product/107277_25w.jpg
xy-breakthrough,Mewtwo EX (163 Secret Full Art),$36.01,https://tcgplayer-cdn.tcgplayer.com/product/107282_25w.jpg
xy-breakpoint,Espeon EX (Full Art),$15.35,https://tcgplayer-cdn.tcgplayer.com/product/111558_25w.jpg
xy-breakpoint,Gyarados EX (Full Art),$13.54,https://tcgplayer-cdn.tcgplayer.com/product/111530_25w.jpg
xy-breakpoint,Ho-Oh EX (Full Art),$14.45,https://tcgplayer-cdn.tcgplayer.com/product/111643_25w.jpg
xy-breakpoint,M Gyarados EX (Full Art),$17.64,https://tcgplayer-cdn.tcgplayer.com/product/111533_25w.jpg
xy-breakpoint,Skyla,$31.08,https://tcgplayer-cdn.tcgplayer.com/product/111641_25w.jpg
xy-breakpoint,Gyarados EX (Secret),$29.49,https://tcgplayer-cdn.tcgplayer.com/product/111531_25w.jpg
xy-breakpoint,M Gyarados EX,$13.01,https://tcgplayer-cdn.tcgplayer.com/product/111532_25w.jpg
xy-ancient-origins,Hoopa EX (89 Full Art),$10.44,https://tcgplayer-cdn.tcgplayer.com/product/101511_25w.jpg
xy-ancient-origins,Lugia EX (94 Full Art),$52.91,https://tcgplayer-cdn.tcgplayer.com/product/101516_25w.jpg
xy-ancient-origins,M Rayquaza EX (Shiny Full Art),$94.77,https://tcgplayer-cdn.tcgplayer.com/product/101520_25w.jpg
xy-ancient-origins,M Sceptile EX (85 Full Art),$23.33,https://tcgplayer-cdn.tcgplayer.com/product/101506_25w.jpg
xy-ancient-origins,M Tyranitar EX (92 Full Art),$17.77,https://tcgplayer-cdn.tcgplayer.com/product/101514_25w.jpg
xy-ancient-origins,Primal Groudon EX (Shiny Full Art),$64.50,https://tcgplayer-cdn.tcgplayer.com/product/101519_25w.jpg
xy-ancient-origins,Tyranitar EX (91 Full Art),$23.04,https://tcgplayer-cdn.tcgplayer.com/product/101513_25w.jpg
xy-ancient-origins,Giratina EX (93 Full Art),$25.51,https://tcgplayer-cdn.tcgplayer.com/product/101515_25w.jpg
xy-ancient-origins,M Ampharos EX (88 Full Art),$12.14,https://tcgplayer-cdn.tcgplayer.com/product/101510_25w.jpg
xy-ancient-origins,Primal Kyogre EX (Shiny Full Art),$47.02,https://tcgplayer-cdn.tcgplayer.com/product/101518_25w.jpg
xy-ancient-origins,Sceptile EX (84 Full Art),$12.78,https://tcgplayer-cdn.tcgplayer.com/product/101507_25w.jpg
xy-ancient-origins,Steven (Full Art),$15.97,https://tcgplayer-cdn.tcgplayer.com/product/101517_25w.jpg
plasma-freeze,Ghetsis (Team Plasma) (Full Art),$29.35,https://tcgplayer-cdn.tcgplayer.com/product/85695_25w.jpg
plasma-freeze,Heatran EX (Team Plasma) (Full Art),$20.00,https://tcgplayer-cdn.tcgplayer.com/product/86053_25w.jpg
plasma-freeze,Latias EX (112 Full Art),$49.63,https://tcgplayer-cdn.tcgplayer.com/product/86662_25w.jpg
plasma-freeze,Latios EX (113 Full Art),$36.93,https://tcgplayer-cdn.tcgplayer.com/product/86676_25w.jpg
plasma-freeze,Deoxys EX (Team Plasma) (Full Art),$45.40,https://tcgplayer-cdn.tcgplayer.com/product/84777_25w.jpg
plasma-freeze,Garbodor (119 Secret Rare),$84.94,https://tcgplayer-cdn.tcgplayer.com/product/85617_25w.jpg
plasma-freeze,Latias EX,$19.59,https://tcgplayer-cdn.tcgplayer.com/product/86660_25w.jpg
plasma-freeze,Max Potion (121 Secret Rare),$23.21,https://tcgplayer-cdn.tcgplayer.com/product/87267_25w.jpg
plasma-freeze,Professor Juniper (116 Full Art),$93.91,https://tcgplayer-cdn.tcgplayer.com/product/88398_25w.jpg
plasma-freeze,Sigilyph,$69.29,https://tcgplayer-cdn.tcgplayer.com/product/89207_25w.jpg
plasma-freeze,Thundurus EX (Team Plasma) (110 Full Art),$18.85,https://tcgplayer-cdn.tcgplayer.com/product/89909_25w.jpg
plasma-freeze,Tornadus EX (Team Plasma) (114 Full Art),$16.11,https://tcgplayer-cdn.tcgplayer.com/product/89982_25w.jpg
plasma-freeze,Umbreon (Team Plasma),$18.94,https://tcgplayer-cdn.tcgplayer.com/product/90152_25w.jpg
plasma-storm,Articuno EX (Team Plasma) (132 Full Art),$46.85,https://tcgplayer-cdn.tcgplayer.com/product/83657_25w.jpg
plasma-storm,Cobalion EX (133 Full Art),$16.99,https://tcgplayer-cdn.tcgplayer.com/product/84383_25w.jpg
plasma-storm,Colress (Team Plasma) (135 Full Art),$47.79,https://tcgplayer-cdn.tcgplayer.com/product/84390_25w.jpg
plasma-storm,Lugia EX (Team Plasma),$12.29,https://tcgplayer-cdn.tcgplayer.com/product/86913_25w.jpg
plasma-storm,Random Receiver,$11.03,https://tcgplayer-cdn.tcgplayer.com/product/88574_25w.jpg
plasma-storm,Dowsing Machine,$24.32,https://tcgplayer-cdn.tcgplayer.com/product/84896_25w.jpg
plasma-storm,Lugia EX (Team Plasma) (134 Full Art),$96.38,https://tcgplayer-cdn.tcgplayer.com/product/86916_25w.jpg
plasma-storm,Scramble Switch,$12.41,https://tcgplayer-cdn.tcgplayer.com/product/88990_25w.jpg
plasma-storm,Victini EX (131 Full Art),$17.83,https://tcgplayer-cdn.tcgplayer.com/product/90352_25w.jpg
plasma-blast,Dialga EX (Team Plasma) (99 Full Art),$44.97,https://tcgplayer-cdn.tcgplayer.com/product/84809_25w.jpg
plasma-blast,Dusknoir (104 Secret Rare),$59.77,https://tcgplayer-cdn.tcgplayer.com/product/85041_25w.jpg
plasma-blast,Genesect EX (Team Plasma) (97 Full Art),$27.94,https://tcgplayer-cdn.tcgplayer.com/product/85666_25w.jpg
plasma-blast,Jirachi EX (98 Full Art),$37.74,https://tcgplayer-cdn.tcgplayer.com/product/86334_25w.jpg
plasma-blast,Rare Candy (105 Secret Rare),$37.61,https://tcgplayer-cdn.tcgplayer.com/product/88598_25w.jpg
plasma-blast,Scoop Up Cyclone,$10.89,https://tcgplayer-cdn.tcgplayer.com/product/88974_25w.jpg
plasma-blast,Virizion (Secret),$47.56,https://tcgplayer-cdn.tcgplayer.com/product/90390_25w.jpg
plasma-blast,Virizion EX (Full Art),$16.97,https://tcgplayer-cdn.tcgplayer.com/product/90394_25w.jpg
plasma-blast,Exeggcute (102 Secret Rare),$96.88,https://tcgplayer-cdn.tcgplayer.com/product/85351_25w.jpg
plasma-blast,Jirachi EX,$15.68,https://tcgplayer-cdn.tcgplayer.com/product/86333_25w.jpg
plasma-blast,Master Ball,$17.93,https://tcgplayer-cdn.tcgplayer.com/product/87256_25w.jpg
plasma-blast,Palkia EX (Team Plasma) (100 Full Art),$41.22,https://tcgplayer-cdn.tcgplayer.com/product/87916_25w.jpg
boundaries-crossed,Altaria,$83.48,https://tcgplayer-cdn.tcgplayer.com/product/83521_25w.jpg
boundaries-crossed,Black Kyurem EX (145 Full Art),$52.99,https://tcgplayer-cdn.tcgplayer.com/product/83857_25w.jpg
boundaries-crossed,Celebi EX (141 Full Art),$33.84,https://tcgplayer-cdn.tcgplayer.com/product/84153_25w.jpg
boundaries-crossed,Cheren (148 Full Art),$36.08,https://tcgplayer-cdn.tcgplayer.com/product/84250_25w.jpg
boundaries-crossed,Computer Search,$58.82,https://tcgplayer-cdn.tcgplayer.com/product/84416_25w.jpg
boundaries-crossed,Golurk,$53.42,https://tcgplayer-cdn.tcgplayer.com/product/85837_25w.jpg
boundaries-crossed,Keldeo EX (142 Full Art),$31.85,https://tcgplayer-cdn.tcgplayer.com/product/86439_25w.jpg
boundaries-crossed,Rocky Helmet (Secret),$11.69,https://tcgplayer-cdn.tcgplayer.com/product/88804_25w.jpg
boundaries-crossed,Terrakion,$45.99,https://tcgplayer-cdn.tcgplayer.com/product/89888_25w.jpg
boundaries-crossed,Blastoise,$10.97,https://tcgplayer-cdn.tcgplayer.com/product/83896_25w.jpg
boundaries-crossed,Celebi EX,$13.37,https://tcgplayer-cdn.tcgplayer.com/product/84152_25w.jpg
boundaries-crossed,Charizard,$25.18,https://tcgplayer-cdn.tcgplayer.com/product/84192_25w.jpg
boundaries-crossed,Cresselia EX (143 Full Art),$25.05,https://tcgplayer-cdn.tcgplayer.com/product/84471_25w.jpg
boundaries-crossed,Landorus EX (144 Full Art),$20.90,https://tcgplayer-cdn.tcgplayer.com/product/86596_25w.jpg
boundaries-crossed,White Kyurem EX (146 Full Art),$45.86,https://tcgplayer-cdn.tcgplayer.com/product/90592_25w.jpg
noble-victories,Meowth,$25.71,https://tcgplayer-cdn.tcgplayer.com/product/87325_25w.jpg
noble-victories,N (Supporter) (Full Art),$62.96,https://tcgplayer-cdn.tcgplayer.com/product/87678_25w.jpg
noble-victories,Terrakion (99 Full Art),$16.64,https://tcgplayer-cdn.tcgplayer.com/product/89891_25w.jpg
noble-victories,Chandelure,$11.89,https://tcgplayer-cdn.tcgplayer.com/product/84164_25w.jpg
noble-victories,Cobalion (100 Full Art),$20.27,https://tcgplayer-cdn.tcgplayer.com/product/84381_25w.jpg
noble-victories,Victini (98 Full Art),$26.96,https://tcgplayer-cdn.tcgplayer.com/product/90349_25w.jpg
noble-victories,Virizion (Full Art),$16.39,https://tcgplayer-cdn.tcgplayer.com/product/90392_25w.jpg
black-and-white,Pikachu,$50.72,https://tcgplayer-cdn.tcgplayer.com/product/88101_25w.jpg
black-and-white,Reshiram (113 Full Art),$26.29,https://tcgplayer-cdn.tcgplayer.com/product/88710_25w.jpg
black-and-white,Zekrom (114 Full Art),$22.99,https://tcgplayer-cdn.tcgplayer.com/product/90738_25w.jpg
undaunted,Alph Lithograph,$26.05,https://tcgplayer-cdn.tcgplayer.com/product/83511_25w.jpg
undaunted,Espeon (Prime),$38.56,https://tcgplayer-cdn.tcgplayer.com/product/85323_25w.jpg
undaunted,Kyogre & Groudon Legend (Top),$64.09,https://tcgplayer-cdn.tcgplayer.com/product/86554_25w.jpg
undaunted,Rayquaza & Deoxys Legend (Bottom),$59.20,https://tcgplayer-cdn.tcgplayer.com/product/88637_25w.jpg
undaunted,Scizor,$13.56,https://tcgplayer-cdn.tcgplayer.com/product/88963_25w.jpg
undaunted,Umbreon,$29.29,https://tcgplayer-cdn.tcgplayer.com/product/90145_25w.jpg
undaunted,Espeon,$17.93,https://tcgplayer-cdn.tcgplayer.com/product/85322_25w.jpg
undaunted,Houndoom (Prime),$24.77,https://tcgplayer-cdn.tcgplayer.com/product/86210_25w.jpg
undaunted,Kyogre & Groudon Legend (Bottom),$54.79,https://tcgplayer-cdn.tcgplayer.com/product/86553_25w.jpg
undaunted,Raichu (Prime),$29.97,https://tcgplayer-cdn.tcgplayer.com/product/88519_25w.jpg
undaunted,Rayquaza & Deoxys Legend (Top),$64.11,https://tcgplayer-cdn.tcgplayer.com/product/88638_25w.jpg
undaunted,Scizor (Prime),$13.73,https://tcgplayer-cdn.tcgplayer.com/product/88964_25w.jpg
undaunted,Slowking (Prime),$20.07,https://tcgplayer-cdn.tcgplayer.com/product/89318_25w.jpg
undaunted,Umbreon (Prime),$71.06,https://tcgplayer-cdn.tcgplayer.com/product/90146_25w.jpg
unleashed,Crobat (Prime),$16.22,https://tcgplayer-cdn.tcgplayer.com/product/84489_25w.jpg
unleashed,Entei & Raikou Legend (bottom),$59.06,https://tcgplayer-cdn.tcgplayer.com/product/85276_25w.jpg
unleashed,Raikou & Suicune Legend (Top),$59.42,https://tcgplayer-cdn.tcgplayer.com/product/88539_25w.jpg
unleashed,Steelix (Prime),$17.03,https://tcgplayer-cdn.tcgplayer.com/product/89564_25w.jpg
unleashed,Suicune & Entei Legend (Bottom),$39.69,https://tcgplayer-cdn.tcgplayer.com/product/89609_25w.jpg
unleashed,Tyranitar (Prime),$35.21,https://tcgplayer-cdn.tcgplayer.com/product/90122_25w.jpg
unleashed,Ursaring (Prime),$10.67,https://tcgplayer-cdn.tcgplayer.com/product/90255_25w.jpg
unleashed,Alph Lithograph,$27.67,https://tcgplayer-cdn.tcgplayer.com/product/83510_25w.jpg
